uf,codigo_uf,codigo_municipio,municipio,populacao_estimada
SP,35,37701,Piacatu,5980
SP,35,37800,Piedade,55348
SP,35,37909,Pilar do Sul,29185
SP,35,38006,Pindamonhangaba,168328
SP,35,38105,Pindorama,17049
SP,35,38204,Pinhalzinho,15207
SP,35,38303,Piquerobi,3692
SP,35,38501,Piquete,13657
SP,35,38600,Piracaia,27303
SP,35,38709,Piracicaba,404142
SP,35,38808,Piraju,29806
SP,35,38907,Pirajuí,25492
SP,35,39004,Pirangi,11417
SP,35,39103,Pirapora do Bom Jesus,18895
SP,35,39202,Pirapozinho,27527
SP,35,39301,Pirassununga,76409
SP,35,39400,Piratininga,13636
SP,35,39509,Pitangueiras,39719
SP,35,39608,Planalto,5237
SP,35,39707,Platina,3550
SP,35,39806,Poá,117452
SP,35,39905,Poloni,6059
SP,35,40002,Pompéia,22014
SP,35,40101,Pongaí,3416
SP,35,40200,Pontal,49961
SP,35,40259,Pontalinda,4628
SP,35,40309,Pontes Gestal,2577
SP,35,40408,Populina,4169
SP,35,40507,Porangaba,9925
SP,35,40606,Porto Feliz,53098
SP,35,40705,Porto Ferreira,56150
SP,35,40754,Potim,24643
SP,35,40804,Potirendaba,17361
SP,35,40853,Pracinha,4093
SP,35,40903,Pradópolis,21496
SP,35,41000,Praia Grande,325073
SP,35,41059,Pratânia,5261
SP,35,41109,Presidente Alves,4094
SP,35,41208,Presidente Bernardes,13106
SP,35,41307,Presidente Epitácio,44200
SP,35,41406,Presidente Prudente,228743
SP,35,41505,Presidente Venceslau,39516
SP,35,41604,Promissão,40432
SP,35,41653,Quadra,3804
SP,35,41703,Quatá,14109
SP,35,41802,Queiroz,3406
SP,35,41901,Queluz,13420
SP,35,42008,Quintana,6638
SP,35,42107,Rafard,9076
SP,35,42206,Rancharia,29707
SP,35,42305,Redenção da Serra,3851
SP,35,42404,Regente Feijó,20261
SP,35,42503,Reginópolis,9621
SP,35,42602,Registro,56322
SP,35,42701,Restinga,7593
SP,35,42800,Ribeira,3340
SP,35,42909,Ribeirão Bonito,13219
SP,35,43006,Ribeirão Branco,16444
SP,35,43105,Ribeirão Corrente,4718
SP,35,43204,Ribeirão do Sul,4541
SP,35,43238,Ribeirão dos Índios,2225
SP,35,43253,Ribeirão Grande,7673
SP,35,43303,Ribeirão Pires,123393
SP,35,43402,Ribeirão Preto,703293
SP,35,43501,Riversul,5524
SP,35,43600,Rifaina,3629
SP,35,43709,Rincão,10799
SP,35,43808,Rinópolis,9981
SP,35,43907,Rio Claro,206424
SP,35,44004,Rio das Pedras,35228
SP,35,44103,Rio Grande da Serra,50846
SP,35,44202,Riolândia,12518
SP,35,44251,Rosana,16643
SP,35,44301,Roseira,10712
SP,35,44400,Rubiácea,3128
SP,35,44509,Rubinéia,3148
SP,35,44608,Sabino,5590
SP,35,44707,Sagres,2432
SP,35,44806,Sales,6331
SP,35,44905,Sales Oliveira,11890
SP,35,45001,Salesópolis,17139
SP,35,45100,Salmourão,5300
SP,35,45159,Saltinho,8286
SP,35,45209,Salto,118663
SP,35,45308,Salto de Pirapora,45422
SP,35,45407,Salto Grande,9331
SP,35,45506,Sandovalina,4302
SP,35,45605,Santa Adélia,15480
SP,35,45704,Santa Albertina,6008
SP,35,45803,Santa Bárbara d'Oeste,193475
SP,35,46009,Santa Branca,14788
SP,35,46108,Santa Clara d'Oeste,2115
SP,35,46207,Santa Cruz da Conceição,4503
SP,35,46256,Santa Cruz da Esperança,2139
SP,35,46306,Santa Cruz das Palmeiras,34361
SP,35,46405,Santa Cruz do Rio Pardo,47673
SP,35,46504,Santa Ernestina,5599
SP,35,46603,Santa Fé do Sul,32322
SP,35,46702,Santa Gertrudes,26898
SP,35,46801,Santa Isabel,57386
SP,35,46900,Santa Lúcia,8817
SP,35,47007,Santa Maria da Serra,6173
SP,35,47106,Santa Mercedes,2939
SP,35,47205,Santana da Ponte Pensa,1487
SP,35,47304,Santana de Parnaíba,139447
SP,35,47403,Santa Rita d'Oeste,2498
SP,35,47502,Santa Rita do Passa Quatro,27557
SP,35,47601,Santa Rosa de Viterbo,26540
SP,35,47650,Santa Salete,1545
SP,35,47700,Santo Anastácio,20878
SP,35,47809,Santo André,718773
SP,35,47908,Santo Antônio da Alegria,6929
SP,35,48005,Santo Antônio de Posse,23310
SP,35,48054,Santo Antônio do Aracanguá,8420
SP,35,48104,Santo Antônio do Jardim,5954
SP,35,48203,Santo Antônio do Pinhal,6811
SP,35,48302,Santo Expedito,3111
SP,35,48401,Santópolis do Aguapeí,4777
SP,35,48500,Santos,433311
SP,35,48609,São Bento do Sapucaí,10878
SP,35,48708,São Bernardo do Campo,838936
SP,35,48807,São Caetano do Sul,161127
SP,35,48906,São Carlos,251983
SP,35,49003,São Francisco,2821
SP,35,49102,São João da Boa Vista,91211
SP,35,49201,São João das Duas Pontes,2568
SP,35,49250,São João de Iracema,1922
SP,35,49300,São João do Pau d'Alho,2105
SP,35,49409,São Joaquim da Barra,51888
SP,35,49508,São José da Bela Vista,8928
SP,35,49607,São José do Barreiro,4147
SP,35,49706,São José do Rio Pardo,54946
SP,35,49805,São José do Rio Preto,460671
SP,35,49904,São José dos Campos,721944
SP,35,49953,São Lourenço da Serra,15825
SP,35,50001,São Luís do Paraitinga,10687
SP,35,50100,São Manuel,40954
SP,35,50209,São Miguel Arcanjo,32931
SP,35,50308,São Paulo,12252023
SP,35,50407,São Pedro,35653
SP,35,50506,São Pedro do Turvo,7666
SP,35,50605,São Roque,91016
SP,35,50704,São Sebastião,88980
SP,35,50803,São Sebastião da Grama,12182
SP,35,50902,São Simão,15322
SP,35,51009,São Vicente,365798
SP,35,51108,Sarapuí,10285
SP,35,51207,Sarutaiá,3638
SP,35,51306,Sebastianópolis do Sul,3513
SP,35,51405,Serra Azul,14662
SP,35,51504,Serrana,45107
SP,35,51603,Serra Negra,29229
SP,35,51702,Sertãozinho,125815
SP,35,51801,Sete Barras,12832
SP,35,51900,Severínia,17496
SP,35,52007,Silveiras,6302
SP,35,52106,Socorro,41005
SP,35,52205,Sorocaba,679378
SP,35,52304,Sud Mennucci,7718
SP,35,52403,Sumaré,282441
SP,35,52502,Suzano,297637
SP,35,52551,Suzanápolis,3963
SP,35,52601,Tabapuã,12407
SP,35,52700,Tabatinga,16496
SP,35,52809,Taboão da Serra,289664
SP,35,52908,Taciba,6285
SP,35,53005,Taguaí,13859
SP,35,53104,Taiaçu,6295
SP,35,53203,Taiúva,5566
SP,35,53302,Tambaú,23207
SP,35,53401,Tanabi,25967
SP,35,53500,Tapiraí,7807
SP,35,53609,Tapiratiba,12960
SP,35,53658,Taquaral,2811
SP,35,53708,Taquaritinga,57177
SP,35,53807,Taquarituba,23218
SP,35,53856,Taquarivaí,5852
SP,35,53906,Tarabai,7468
SP,35,53955,Tarumã,15000
SP,35,54003,Tatuí,121766
SP,35,54102,Taubaté,314924
SP,35,54201,Tejupá,4532
SP,35,54300,Teodoro Sampaio,23148
SP,35,54409,Terra Roxa,9370
SP,35,54508,Tietê,42076
SP,35,54607,Timburi,2658
SP,35,54656,Torre de Pedra,2412
SP,35,54706,Torrinha,10010
SP,35,54755,Trabiju,1724
SP,35,54805,Tremembé,47185
SP,35,54904,Três Fronteiras,5807
SP,35,54953,Tuiuti,6894
SP,35,55000,Tupã,65524
SP,35,55109,Tupi Paulista,15495
SP,35,55208,Turiúba,2016
SP,35,55307,Turmalina,1727
SP,35,55356,Ubarana,6309
SP,35,55406,Ubatuba,90799
SP,35,55505,Ubirajara,4780
SP,35,55604,Uchoa,10110
SP,35,55703,União Paulista,1844
SP,35,55802,Urânia,9114
SP,35,55901,Uru,1165
SP,35,56008,Urupês,13809
SP,35,56107,Valentim Gentil,13326
SP,35,56206,Valinhos,129193
SP,35,56305,Valparaíso,26480
SP,35,56354,Vargem,10537
SP,35,56404,Vargem Grande do Sul,42845
SP,35,56453,Vargem Grande Paulista,52597
SP,35,56503,Várzea Paulista,121838
SP,35,56602,Vera Cruz,10843
SP,35,56701,Vinhedo,78728
SP,35,56800,Viradouro,18898
SP,35,56909,Vista Alegre do Alto,8810
SP,35,56958,Vitória Brasil,1840
SP,35,57006,Votorantim,122480
SP,35,57105,Votuporanga,94547
SP,35,57154,Zacarias,2718
SP,35,57204,Chavantes,12418
SP,35,57303,Estiva Gerbi,11304
TO,17,00251,Abreulândia,2579
TO,17,00301,Aguiarnópolis,6733
TO,17,00350,Aliança do Tocantins,5390
TO,17,00400,Almas,7055
TO,17,00707,Alvorada,8412
TO,17,01002,Ananás,9549
TO,17,01051,Angico,3433
TO,17,01101,Aparecida do Rio Negro,4795
TO,17,01309,Aragominas,5758
TO,17,01903,Araguacema,7086
TO,17,02000,Araguaçu,8517
TO,17,02109,Araguaína,180470
TO,17,02158,Araguanã,5729
TO,17,02208,Araguatins,35761
TO,17,02307,Arapoema,6643
TO,17,02406,Arraias,10567
TO,17,02554,Augustinópolis,18412
TO,17,02703,Aurora do Tocantins,3757
TO,17,02901,Axixá do Tocantins,9756
TO,17,03008,Babaçulândia,10664
TO,17,03057,Bandeirantes do Tocantins,3553
TO,17,03073,Barra do Ouro,4591
TO,17,03107,Barrolândia,5632
TO,17,03206,Bernardo Sayão,4459
TO,17,03305,Bom Jesus do Tocantins,4894
TO,17,03602,Brasilândia do Tocantins,2201
TO,17,03701,Brejinho de Nazaré,5497
TO,17,03800,Buriti do Tocantins,11348
TO,17,03826,Cachoeirinha,2275
TO,17,03842,Campos Lindos,10116
TO,17,03867,Cariri do Tocantins,4382
TO,17,03883,Carmolândia,2580
TO,17,03891,Carrasco Bonito,4095
TO,17,03909,Caseara,5369
TO,17,04105,Centenário,2905
TO,17,04600,Chapada de Areia,1406
TO,17,05102,Chapada da Natividade,3333
TO,17,05508,Colinas do Tocantins,35424
TO,17,05557,Combinado,4852
TO,17,05607,Conceição do Tocantins,4105
TO,17,06001,Couto Magalhães,5588
TO,17,06100,Cristalândia,7289
TO,17,06258,Crixás do Tocantins,1722
TO,17,06506,Darcinópolis,6097
TO,17,07009,Dianópolis,22139
TO,17,07108,Divinópolis do Tocantins,6900
TO,17,07207,Dois Irmãos do Tocantins,7198
TO,17,07306,Dueré,4686
TO,17,07405,Esperantina,10996
TO,17,07553,Fátima,3835
TO,17,07652,Figueirópolis,5263
TO,17,07702,Filadélfia,8856
TO,17,08205,Formoso do Araguaia,18440
TO,17,08254,Fortaleza do Tabocão,2589
TO,17,08304,Goianorte,5123
TO,17,09005,Goiatins,13019
TO,17,09302,Guaraí,25923
TO,17,09500,Gurupi,86647
TO,17,09807,Ipueiras,2015
TO,17,10508,Itacajá,7433
TO,17,10706,Itaguatins,5864
TO,17,10904,Itapiratins,3777
TO,17,11100,Itaporã do Tocantins,2427
TO,17,11506,Jaú do Tocantins,3849
TO,17,11803,Juarina,2193
TO,17,11902,Lagoa da Confusão,13357
TO,17,11951,Lagoa do Tocantins,4316
TO,17,12009,Lajeado,3134
TO,17,12157,Lavandeira,1923
TO,17,12405,Lizarda,3740
TO,17,12454,Luzinópolis,3108
TO,17,12504,Marianópolis do Tocantins,5175
TO,17,12702,Mateiros,2684
TO,17,12801,Maurilândia do Tocantins,3426
TO,17,13205,Miracema do Tocantins,18248
TO,17,13304,Miranorte,13434
TO,17,13601,Monte do Carmo,7947
TO,17,13700,Monte Santo do Tocantins,2279
TO,17,13809,Palmeiras do Tocantins,6658
TO,17,13957,Muricilândia,3551
TO,17,14203,Natividade,9244
TO,17,14302,Nazaré,3898
TO,17,14880,Nova Olinda,11819
TO,17,15002,Nova Rosalândia,4260
TO,17,15101,Novo Acordo,4342
TO,17,15150,Novo Alegre,2332
TO,17,15259,Novo Jardim,2722
TO,17,15507,Oliveira de Fátima,1112
TO,17,15705,Palmeirante,6026
TO,17,15754,Palmeirópolis,7659
TO,17,16109,Paraíso do Tocantins,51252
TO,17,16208,Paranã,10449
TO,17,16307,Pau D'Arco,4849
TO,17,16505,Pedro Afonso,13578
TO,17,16604,Peixe,11749
TO,17,16653,Pequizeiro,5477
TO,17,16703,Colméia,8205
TO,17,17008,Pindorama do Tocantins,4447
TO,17,17206,Piraquê,3028
TO,17,17503,Pium,7654
TO,17,17800,Ponte Alta do Bom Jesus,4596
TO,17,17909,Ponte Alta do Tocantins,8039
TO,17,18006,Porto Alegre do Tocantins,3139
TO,17,18204,Porto Nacional,53010
TO,17,18303,Praia Norte,8432
TO,17,18402,Presidente Kennedy,3684
TO,17,18451,Pugmil,2688
TO,17,18501,Recursolândia,4293
TO,17,18550,Riachinho,4645
TO,17,18659,Rio da Conceição,2130
TO,17,18709,Rio dos Bois,2834
TO,17,18758,Rio Sono,6478
TO,17,18808,Sampaio,4711
TO,17,18840,Sandolândia,3375
TO,17,18865,Santa Fé do Araguaia,7512
TO,17,18881,Santa Maria do Tocantins,3434
TO,17,18899,Santa Rita do Tocantins,2365
TO,17,18907,Santa Rosa do Tocantins,4829
TO,17,19004,Santa Tereza do Tocantins,2866
TO,17,20002,Santa Terezinha do Tocantins,2529
TO,17,20101,São Bento do Tocantins,5324
TO,17,20150,São Félix do Tocantins,1585
TO,17,20200,São Miguel do Tocantins,12139
TO,17,20259,São Salvador do Tocantins,3082
TO,17,20309,São Sebastião do Tocantins,4805
TO,17,20499,São Valério,3960
TO,17,20655,Silvanópolis,5403
TO,17,20804,Sítio Novo do Tocantins,9029
TO,17,20853,Sucupira,1966
TO,17,20903,Taguatinga,16683
TO,17,20937,Taipas do Tocantins,2148
TO,17,20978,Talismã,2793
TO,17,21000,Palmas,299127
TO,17,21109,Tocantínia,7545
TO,17,21208,Tocantinópolis,22870
TO,17,21257,Tupirama,1891
TO,17,21307,Tupiratins,2671
TO,17,22081,Wanderlândia,11683
TO,17,22107,Xambioá,11540
